frame,object_type,confidence,tracking_id,x1,y1,x2,y2,license_plate,mx1,my1,mx2,my2,license_plate_text
72.0,car,tensor([0.8791]),"tensor([2], dtype=torch.int32)",372,174,471,237,False,0,0,0,0,
72.0,car,tensor([0.8586]),"tensor([3], dtype=torch.int32)",317,172,384,223,False,0,0,0,0,
72.0,car,tensor([0.7563]),"tensor([4], dtype=torch.int32)",263,172,302,204,False,0,0,0,0,
72.0,car,tensor([0.6908]),"tensor([5], dtype=torch.int32)",195,173,212,205,False,0,0,0,0,
72.0,car,tensor([0.6233]),"tensor([6], dtype=torch.int32)",236,168,271,198,False,0,0,0,0,
72.0,license plate,tensor([0.3779]),-1,623,231,661,243,True,623,231,661,243,not detected
72.0,license plate,tensor([0.1214]),-1,435,210,460,220,True,435,210,460,220,minions
73.0,car,tensor([0.8919]),"tensor([1], dtype=torch.int32)",468,163,670,267,False,0,0,0,0,
73.0,car,tensor([0.8734]),"tensor([2], dtype=torch.int32)",372,174,471,237,False,0,0,0,0,
73.0,car,tensor([0.8561]),"tensor([3], dtype=torch.int32)",317,173,384,223,False,0,0,0,0,
73.0,car,tensor([0.7477]),"tensor([4], dtype=torch.int32)",263,172,302,204,False,0,0,0,0,
73.0,car,tensor([0.7281]),"tensor([5], dtype=torch.int32)",194,172,213,205,False,0,0,0,0,
73.0,car,tensor([0.6341]),"tensor([6], dtype=torch.int32)",236,168,271,198,False,0,0,0,0,
73.0,license plate,tensor([0.3167]),-1,623,231,662,243,True,623,231,662,243,not detected
73.0,license plate,tensor([0.1096]),-1,435,210,458,220,True,435,210,458,220,a
74.0,car,tensor([0.8891]),"tensor([1], dtype=torch.int32)",468,164,670,267,False,0,0,0,0,
74.0,car,tensor([0.8723]),"tensor([2], dtype=torch.int32)",372,174,471,237,False,0,0,0,0,
74.0,car,tensor([0.8572]),"tensor([3], dtype=torch.int32)",317,173,384,223,False,0,0,0,0,
74.0,car,tensor([0.7932]),"tensor([4], dtype=torch.int32)",194,170,213,206,False,0,0,0,0,
74.0,car,tensor([0.7588]),"tensor([5], dtype=torch.int32)",263,172,302,204,False,0,0,0,0,
74.0,person,tensor([0.7153]),"tensor([6], dtype=torch.int32)",148,157,174,245,False,0,0,0,0,
74.0,car,tensor([0.6484]),"tensor([7], dtype=torch.int32)",236,168,272,198,False,0,0,0,0,
74.0,license plate,tensor([0.3483]),-1,624,231,662,243,True,624,231,662,243,not detected
75.0,car,tensor([0.8899]),"tensor([1], dtype=torch.int32)",468,164,670,267,False,0,0,0,0,
75.0,car,tensor([0.8716]),"tensor([2], dtype=torch.int32)",372,174,472,237,False,0,0,0,0,
75.0,car,tensor([0.8570]),"tensor([3], dtype=torch.int32)",317,173,384,223,False,0,0,0,0,
75.0,car,tensor([0.8059]),"tensor([4], dtype=torch.int32)",194,169,215,206,False,0,0,0,0,
75.0,car,tensor([0.7665]),"tensor([5], dtype=torch.int32)",263,172,302,204,False,0,0,0,0,
75.0,person,tensor([0.7138]),"tensor([6], dtype=torch.int32)",148,158,174,245,False,0,0,0,0,
75.0,car,tensor([0.6532]),"tensor([7], dtype=torch.int32)",236,168,272,198,False,0,0,0,0,
75.0,license plate,tensor([0.3890]),-1,624,231,662,243,True,624,231,662,243,not detected
75.0,license plate,tensor([0.1037]),-1,439,212,460,222,True,439,212,460,222,not detected
76.0,car,tensor([0.8900]),"tensor([1], dtype=torch.int32)",468,164,670,267,False,0,0,0,0,
76.0,car,tensor([0.8631]),"tensor([2], dtype=torch.int32)",373,174,472,236,False,0,0,0,0,
76.0,car,tensor([0.8508]),"tensor([3], dtype=torch.int32)",317,173,384,223,False,0,0,0,0,
76.0,car,tensor([0.8025]),"tensor([4], dtype=torch.int32)",194,170,216,207,False,0,0,0,0,
76.0,car,tensor([0.7695]),"tensor([5], dtype=torch.int32)",263,172,302,204,False,0,0,0,0,
76.0,person,tensor([0.7226]),"tensor([6], dtype=torch.int32)",148,156,174,245,False,0,0,0,0,
76.0,car,tensor([0.6382]),"tensor([7], dtype=torch.int32)",236,168,272,199,False,0,0,0,0,
76.0,license plate,tensor([0.3601]),-1,623,231,662,243,True,623,231,662,243,not detected
77.0,car,tensor([0.8911]),"tensor([1], dtype=torch.int32)",469,164,670,267,False,0,0,0,0,
77.0,car,tensor([0.8620]),"tensor([2], dtype=torch.int32)",373,174,472,236,False,0,0,0,0,
77.0,car,tensor([0.8445]),"tensor([3], dtype=torch.int32)",317,173,384,223,False,0,0,0,0,
77.0,car,tensor([0.8062]),"tensor([4], dtype=torch.int32)",194,170,216,207,False,0,0,0,0,
77.0,car,tensor([0.7742]),"tensor([5], dtype=torch.int32)",263,172,302,204,False,0,0,0,0,
77.0,person,tensor([0.7013]),"tensor([6], dtype=torch.int32)",148,157,174,245,False,0,0,0,0,
77.0,car,tensor([0.6483]),"tensor([7], dtype=torch.int32)",236,168,272,199,False,0,0,0,0,
77.0,license plate,tensor([0.3371]),-1,623,231,662,243,True,623,231,662,243,—-e
78.0,car,tensor([0.8922]),"tensor([1], dtype=torch.int32)",469,164,670,267,False,0,0,0,0,
78.0,car,tensor([0.8574]),"tensor([2], dtype=torch.int32)",373,174,472,237,False,0,0,0,0,
78.0,car,tensor([0.8535]),"tensor([3], dtype=torch.int32)",317,173,384,223,False,0,0,0,0,
78.0,car,tensor([0.8141]),"tensor([4], dtype=torch.int32)",194,170,217,207,False,0,0,0,0,
78.0,car,tensor([0.7621]),"tensor([5], dtype=torch.int32)",263,172,302,204,False,0,0,0,0,
78.0,person,tensor([0.6883]),"tensor([6], dtype=torch.int32)",148,159,174,245,False,0,0,0,0,
78.0,car,tensor([0.6320]),"tensor([7], dtype=torch.int32)",236,168,272,199,False,0,0,0,0,
78.0,license plate,tensor([0.3269]),-1,623,231,663,243,True,623,231,663,243,not detected
79.0,car,tensor([0.8925]),"tensor([1], dtype=torch.int32)",468,164,670,267,False,0,0,0,0,
79.0,car,tensor([0.8602]),"tensor([2], dtype=torch.int32)",373,174,472,237,False,0,0,0,0,
79.0,car,tensor([0.8580]),"tensor([3], dtype=torch.int32)",317,173,384,223,False,0,0,0,0,
79.0,car,tensor([0.8094]),"tensor([4], dtype=torch.int32)",194,170,219,208,False,0,0,0,0,
79.0,car,tensor([0.7564]),"tensor([5], dtype=torch.int32)",264,172,302,204,False,0,0,0,0,
79.0,person,tensor([0.7090]),"tensor([6], dtype=torch.int32)",148,159,174,245,False,0,0,0,0,
79.0,car,tensor([0.6309]),"tensor([7], dtype=torch.int32)",236,168,272,199,False,0,0,0,0,
79.0,license plate,tensor([0.3044]),-1,624,231,663,243,True,624,231,663,243,not detected
80.0,car,tensor([0.8921]),"tensor([1], dtype=torch.int32)",469,164,670,267,False,0,0,0,0,
80.0,car,tensor([0.8606]),"tensor([2], dtype=torch.int32)",374,174,472,237,False,0,0,0,0,
80.0,car,tensor([0.8526]),"tensor([3], dtype=torch.int32)",317,173,384,223,False,0,0,0,0,
80.0,car,tensor([0.7969]),"tensor([4], dtype=torch.int32)",194,171,220,209,False,0,0,0,0,
80.0,car,tensor([0.7554]),"tensor([5], dtype=torch.int32)",264,172,302,205,False,0,0,0,0,
80.0,person,tensor([0.7214]),"tensor([6], dtype=torch.int32)",148,159,174,245,False,0,0,0,0,
80.0,car,tensor([0.6373]),"tensor([7], dtype=torch.int32)",236,168,273,199,False,0,0,0,0,
80.0,license plate,tensor([0.3139]),-1,624,232,663,243,True,624,232,663,243,not detected
80.0,license plate,tensor([0.1036]),-1,439,212,460,222,True,439,212,460,222,a
81.0,car,tensor([0.8892]),"tensor([1], dtype=torch.int32)",468,164,670,267,False,0,0,0,0,
81.0,car,tensor([0.8581]),"tensor([2], dtype=torch.int32)",317,173,384,223,False,0,0,0,0,
81.0,car,tensor([0.8530]),"tensor([3], dtype=torch.int32)",374,174,472,237,False,0,0,0,0,
81.0,car,tensor([0.7495]),"tensor([4], dtype=torch.int32)",264,172,303,205,False,0,0,0,0,
81.0,car,tensor([0.7268]),"tensor([5], dtype=torch.int32)",195,172,221,210,False,0,0,0,0,
81.0,person,tensor([0.7113]),"tensor([6], dtype=torch.int32)",148,160,175,245,False,0,0,0,0,
81.0,car,tensor([0.6521]),"tensor([7], dtype=torch.int32)",236,168,274,199,False,0,0,0,0,
81.0,license plate,tensor([0.3408]),-1,624,232,663,243,True,624,232,663,243,not detected
81.0,license plate,tensor([0.1081]),-1,439,212,460,222,True,439,212,460,222,not detected
82.0,car,tensor([0.8832]),"tensor([1], dtype=torch.int32)",468,164,670,267,False,0,0,0,0,
82.0,car,tensor([0.8549]),"tensor([2], dtype=torch.int32)",317,173,384,223,False,0,0,0,0,
82.0,car,tensor([0.8496]),"tensor([3], dtype=torch.int32)",374,174,471,237,False,0,0,0,0,
82.0,car,tensor([0.7491]),"tensor([4], dtype=torch.int32)",264,172,303,205,False,0,0,0,0,
82.0,car,tensor([0.7413]),"tensor([5], dtype=torch.int32)",195,172,222,210,False,0,0,0,0,
82.0,person,tensor([0.6713]),"tensor([6], dtype=torch.int32)",148,159,174,245,False,0,0,0,0,
82.0,car,tensor([0.6405]),"tensor([7], dtype=torch.int32)",236,168,274,199,False,0,0,0,0,
82.0,license plate,tensor([0.3275]),-1,624,232,663,243,True,624,232,663,243,not detected
83.0,car,tensor([0.8829]),"tensor([1], dtype=torch.int32)",468,164,671,267,False,0,0,0,0,
83.0,car,tensor([0.8582]),"tensor([2], dtype=torch.int32)",317,173,384,223,False,0,0,0,0,
83.0,car,tensor([0.8464]),"tensor([3], dtype=torch.int32)",374,174,472,237,False,0,0,0,0,
83.0,car,tensor([0.7384]),"tensor([4], dtype=torch.int32)",195,172,224,211,False,0,0,0,0,
83.0,car,tensor([0.7337]),"tensor([5], dtype=torch.int32)",264,172,303,205,False,0,0,0,0,
83.0,person,tensor([0.6739]),"tensor([6], dtype=torch.int32)",148,158,174,244,False,0,0,0,0,
83.0,car,tensor([0.6290]),"tensor([7], dtype=torch.int32)",236,168,275,199,False,0,0,0,0,
83.0,license plate,tensor([0.3263]),-1,627,233,663,244,True,627,233,663,244,a
83.0,license plate,tensor([0.1051]),-1,439,212,461,222,True,439,212,461,222,not detected
84.0,car,tensor([0.8848]),"tensor([1], dtype=torch.int32)",469,164,671,267,False,0,0,0,0,
84.0,car,tensor([0.8601]),"tensor([2], dtype=torch.int32)",317,173,384,223,False,0,0,0,0,
84.0,car,tensor([0.8493]),"tensor([3], dtype=torch.int32)",374,174,472,237,False,0,0,0,0,
84.0,car,tensor([0.7389]),"tensor([4], dtype=torch.int32)",264,172,303,205,False,0,0,0,0,
84.0,car,tensor([0.7385]),"tensor([5], dtype=torch.int32)",195,171,225,211,False,0,0,0,0,
84.0,person,tensor([0.7365]),"tensor([6], dtype=torch.int32)",148,158,175,244,False,0,0,0,0,
84.0,car,tensor([0.6156]),"tensor([7], dtype=torch.int32)",236,168,274,199,False,0,0,0,0,
84.0,license plate,tensor([0.3416]),-1,627,233,663,244,True,627,233,663,244,not detected
85.0,car,tensor([0.8813]),"tensor([1], dtype=torch.int32)",469,164,671,267,False,0,0,0,0,
85.0,car,tensor([0.8550]),"tensor([2], dtype=torch.int32)",317,173,384,223,False,0,0,0,0,
85.0,car,tensor([0.8429]),"tensor([3], dtype=torch.int32)",374,174,472,237,False,0,0,0,0,
85.0,car,tensor([0.7456]),"tensor([4], dtype=torch.int32)",265,172,303,205,False,0,0,0,0,
85.0,person,tensor([0.7423]),"tensor([5], dtype=torch.int32)",148,158,175,244,False,0,0,0,0,
85.0,car,tensor([0.7225]),"tensor([6], dtype=torch.int32)",195,171,226,212,False,0,0,0,0,
85.0,car,tensor([0.6073]),"tensor([7], dtype=torch.int32)",236,168,275,199,False,0,0,0,0,
85.0,license plate,tensor([0.4082]),-1,628,233,663,244,True,628,233,663,244,not detected
86.0,car,tensor([0.8838]),"tensor([1], dtype=torch.int32)",469,164,671,267,False,0,0,0,0,
86.0,car,tensor([0.8613]),"tensor([2], dtype=torch.int32)",317,173,385,223,False,0,0,0,0,
86.0,car,tensor([0.8404]),"tensor([3], dtype=torch.int32)",374,174,472,237,False,0,0,0,0,
86.0,person,tensor([0.7441]),"tensor([4], dtype=torch.int32)",148,157,175,244,False,0,0,0,0,
86.0,car,tensor([0.7430]),"tensor([5], dtype=torch.int32)",265,172,303,205,False,0,0,0,0,
86.0,car,tensor([0.7100]),"tensor([6], dtype=torch.int32)",194,171,228,212,False,0,0,0,0,
86.0,car,tensor([0.6003]),"tensor([7], dtype=torch.int32)",236,167,275,199,False,0,0,0,0,
86.0,license plate,tensor([0.5361]),-1,627,233,663,243,True,627,233,663,243,a
86.0,license plate,tensor([0.1312]),-1,439,212,461,222,True,439,212,461,222,not detected
87.0,car,tensor([0.8844]),"tensor([1], dtype=torch.int32)",469,164,671,267,False,0,0,0,0,
87.0,car,tensor([0.8653]),"tensor([2], dtype=torch.int32)",317,173,385,223,False,0,0,0,0,
87.0,car,tensor([0.8448]),"tensor([3], dtype=torch.int32)",374,174,472,237,False,0,0,0,0,
87.0,person,tensor([0.7591]),"tensor([4], dtype=torch.int32)",148,156,175,243,False,0,0,0,0,
87.0,car,tensor([0.7470]),"tensor([5], dtype=torch.int32)",195,172,230,213,False,0,0,0,0,
87.0,car,tensor([0.7412]),"tensor([6], dtype=torch.int32)",266,172,303,205,False,0,0,0,0,
87.0,license plate,tensor([0.5301]),-1,628,233,663,243,True,628,233,663,243,not detected
88.0,car,tensor([0.8825]),"tensor([1], dtype=torch.int32)",469,164,671,267,False,0,0,0,0,
88.0,car,tensor([0.8687]),"tensor([2], dtype=torch.int32)",317,173,385,223,False,0,0,0,0,
88.0,car,tensor([0.8411]),"tensor([3], dtype=torch.int32)",374,174,472,237,False,0,0,0,0,
88.0,car,tensor([0.7597]),"tensor([4], dtype=torch.int32)",195,172,232,213,False,0,0,0,0,
88.0,person,tensor([0.7518]),"tensor([5], dtype=torch.int32)",148,156,176,243,False,0,0,0,0,
88.0,car,tensor([0.7290]),"tensor([6], dtype=torch.int32)",265,172,303,205,False,0,0,0,0,
88.0,license plate,tensor([0.4982]),-1,628,233,663,243,True,628,233,663,243,not detected
89.0,car,tensor([0.8798]),"tensor([1], dtype=torch.int32)",470,164,671,267,False,0,0,0,0,
89.0,car,tensor([0.8643]),"tensor([2], dtype=torch.int32)",316,173,385,223,False,0,0,0,0,
89.0,car,tensor([0.8445]),"tensor([3], dtype=torch.int32)",374,174,472,237,False,0,0,0,0,
89.0,car,tensor([0.7763]),"tensor([4], dtype=torch.int32)",195,171,233,213,False,0,0,0,0,
89.0,person,tensor([0.7633]),"tensor([5], dtype=torch.int32)",147,155,176,243,False,0,0,0,0,
89.0,car,tensor([0.7104]),"tensor([6], dtype=torch.int32)",266,173,303,205,False,0,0,0,0,
89.0,license plate,tensor([0.4834]),-1,628,233,663,243,True,628,233,663,243,not detected
90.0,car,tensor([0.8982]),"tensor([1], dtype=torch.int32)",470,164,672,266,False,0,0,0,0,
90.0,car,tensor([0.8614]),"tensor([2], dtype=torch.int32)",374,174,472,237,False,0,0,0,0,
90.0,car,tensor([0.8521]),"tensor([3], dtype=torch.int32)",316,173,385,222,False,0,0,0,0,
90.0,car,tensor([0.8117]),"tensor([4], dtype=torch.int32)",196,170,234,214,False,0,0,0,0,
90.0,person,tensor([0.7944]),"tensor([5], dtype=torch.int32)",147,155,176,242,False,0,0,0,0,
90.0,car,tensor([0.6297]),"tensor([6], dtype=torch.int32)",265,172,302,205,False,0,0,0,0,
90.0,license plate,tensor([0.7311]),"tensor([1], dtype=torch.int32)",628,233,662,243,True,628,233,662,243,not detected
91.0,car,tensor([0.8969]),"tensor([1], dtype=torch.int32)",470,164,672,266,False,0,0,0,0,
91.0,car,tensor([0.8617]),"tensor([2], dtype=torch.int32)",374,174,472,237,False,0,0,0,0,
91.0,car,tensor([0.8592]),"tensor([3], dtype=torch.int32)",317,173,385,222,False,0,0,0,0,
91.0,car,tensor([0.8226]),"tensor([4], dtype=torch.int32)",196,170,236,214,False,0,0,0,0,
91.0,person,tensor([0.7871]),"tensor([5], dtype=torch.int32)",147,155,176,242,False,0,0,0,0,
91.0,car,tensor([0.6232]),"tensor([6], dtype=torch.int32)",265,172,303,204,False,0,0,0,0,
91.0,license plate,tensor([0.7519]),"tensor([1], dtype=torch.int32)",628,233,662,243,True,628,233,662,243,not detected
92.0,car,tensor([0.8961]),"tensor([1], dtype=torch.int32)",470,163,672,266,False,0,0,0,0,
92.0,car,tensor([0.8631]),"tensor([2], dtype=torch.int32)",374,174,472,237,False,0,0,0,0,
92.0,car,tensor([0.8555]),"tensor([3], dtype=torch.int32)",316,173,385,222,False,0,0,0,0,
92.0,car,tensor([0.8210]),"tensor([4], dtype=torch.int32)",196,170,237,214,False,0,0,0,0,
92.0,person,tensor([0.7837]),"tensor([5], dtype=torch.int32)",147,155,175,242,False,0,0,0,0,
92.0,car,tensor([0.6494]),"tensor([6], dtype=torch.int32)",265,172,303,204,False,0,0,0,0,
92.0,license plate,tensor([0.6615]),"tensor([1], dtype=torch.int32)",628,233,662,242,True,628,233,662,242,not detected
93.0,car,tensor([0.8985]),"tensor([1], dtype=torch.int32)",470,163,672,266,False,0,0,0,0,
93.0,car,tensor([0.8616]),"tensor([2], dtype=torch.int32)",374,174,472,237,False,0,0,0,0,
93.0,car,tensor([0.8467]),"tensor([3], dtype=torch.int32)",316,173,385,222,False,0,0,0,0,
93.0,car,tensor([0.8044]),"tensor([4], dtype=torch.int32)",196,170,238,215,False,0,0,0,0,
93.0,person,tensor([0.7728]),"tensor([5], dtype=torch.int32)",146,155,175,242,False,0,0,0,0,
93.0,car,tensor([0.6522]),"tensor([6], dtype=torch.int32)",266,172,303,204,False,0,0,0,0,
93.0,license plate,tensor([0.6577]),"tensor([1], dtype=torch.int32)",628,233,661,242,True,628,233,661,242,not detected
94.0,car,tensor([0.8950]),"tensor([1], dtype=torch.int32)",469,163,672,266,False,0,0,0,0,
94.0,car,tensor([0.8589]),"tensor([2], dtype=torch.int32)",374,174,472,237,False,0,0,0,0,
94.0,car,tensor([0.8446]),"tensor([3], dtype=torch.int32)",315,173,385,222,False,0,0,0,0,
94.0,car,tensor([0.7984]),"tensor([4], dtype=torch.int32)",195,170,239,215,False,0,0,0,0,
94.0,person,tensor([0.7461]),"tensor([5], dtype=torch.int32)",145,154,176,241,False,0,0,0,0,
94.0,car,tensor([0.6720]),"tensor([6], dtype=torch.int32)",266,172,302,204,False,0,0,0,0,
94.0,license plate,tensor([0.6503]),"tensor([1], dtype=torch.int32)",627,232,661,241,True,627,232,661,241,not detected
95.0,car,tensor([0.8958]),"tensor([1], dtype=torch.int32)",469,163,672,266,False,0,0,0,0,
95.0,car,tensor([0.8606]),"tensor([2], dtype=torch.int32)",374,174,472,237,False,0,0,0,0,
95.0,car,tensor([0.8492]),"tensor([3], dtype=torch.int32)",315,173,385,222,False,0,0,0,0,
95.0,car,tensor([0.7972]),"tensor([4], dtype=torch.int32)",195,170,241,216,False,0,0,0,0,
95.0,person,tensor([0.7442]),"tensor([5], dtype=torch.int32)",145,154,175,241,False,0,0,0,0,
95.0,car,tensor([0.6451]),"tensor([6], dtype=torch.int32)",265,172,303,204,False,0,0,0,0,
95.0,license plate,tensor([0.6677]),"tensor([1], dtype=torch.int32)",628,232,661,241,True,628,232,661,241,a
96.0,car,tensor([0.8968]),"tensor([1], dtype=torch.int32)",469,163,671,266,False,0,0,0,0,
96.0,car,tensor([0.8557]),"tensor([2], dtype=torch.int32)",374,173,472,237,False,0,0,0,0,
96.0,car,tensor([0.8480]),"tensor([3], dtype=torch.int32)",316,172,385,222,False,0,0,0,0,
96.0,car,tensor([0.8205]),"tensor([4], dtype=torch.int32)",195,170,243,217,False,0,0,0,0,
96.0,person,tensor([0.7441]),"tensor([5], dtype=torch.int32)",145,155,175,241,False,0,0,0,0,
96.0,car,tensor([0.6476]),"tensor([6], dtype=torch.int32)",266,172,303,204,False,0,0,0,0,
96.0,license plate,tensor([0.6119]),"tensor([1], dtype=torch.int32)",628,232,661,241,True,628,232,661,241,not detected
97.0,car,tensor([0.8992]),"tensor([1], dtype=torch.int32)",470,163,671,265,False,0,0,0,0,
97.0,car,tensor([0.8549]),"tensor([2], dtype=torch.int32)",374,173,472,237,False,0,0,0,0,
97.0,car,tensor([0.8541]),"tensor([3], dtype=torch.int32)",317,172,385,222,False,0,0,0,0,
97.0,car,tensor([0.8180]),"tensor([4], dtype=torch.int32)",195,170,245,218,False,0,0,0,0,
97.0,person,tensor([0.7353]),"tensor([5], dtype=torch.int32)",145,155,175,241,False,0,0,0,0,
97.0,car,tensor([0.6126]),"tensor([6], dtype=torch.int32)",266,172,302,204,False,0,0,0,0,
97.0,license plate,tensor([0.5791]),-1,628,232,660,241,True,628,232,660,241,not detected
98.0,car,tensor([0.8986]),"tensor([1], dtype=torch.int32)",469,163,671,265,False,0,0,0,0,
98.0,car,tensor([0.8559]),"tensor([2], dtype=torch.int32)",316,172,385,222,False,0,0,0,0,
98.0,car,tensor([0.8492]),"tensor([3], dtype=torch.int32)",374,173,472,236,False,0,0,0,0,
98.0,car,tensor([0.8291]),"tensor([4], dtype=torch.int32)",195,170,247,218,False,0,0,0,0,
98.0,person,tensor([0.7314]),"tensor([5], dtype=torch.int32)",145,155,174,241,False,0,0,0,0,
98.0,car,tensor([0.6334]),"tensor([6], dtype=torch.int32)",266,171,302,203,False,0,0,0,0,
98.0,license plate,tensor([0.6097]),"tensor([1], dtype=torch.int32)",628,232,660,241,True,628,232,660,241,a
99.0,car,tensor([0.8929]),"tensor([1], dtype=torch.int32)",469,163,671,265,False,0,0,0,0,
99.0,car,tensor([0.8488]),"tensor([2], dtype=torch.int32)",316,172,385,222,False,0,0,0,0,
99.0,car,tensor([0.8480]),"tensor([3], dtype=torch.int32)",195,171,248,218,False,0,0,0,0,
99.0,car,tensor([0.8387]),"tensor([4], dtype=torch.int32)",374,173,472,235,False,0,0,0,0,
99.0,person,tensor([0.7145]),"tensor([5], dtype=torch.int32)",145,156,174,241,False,0,0,0,0,
99.0,car,tensor([0.6418]),"tensor([6], dtype=torch.int32)",266,171,302,203,False,0,0,0,0,
99.0,license plate,tensor([0.6180]),"tensor([1], dtype=torch.int32)",629,232,660,241,True,629,232,660,241,=e
100.0,car,tensor([0.8916]),"tensor([1], dtype=torch.int32)",469,163,671,264,False,0,0,0,0,
100.0,car,tensor([0.8533]),"tensor([2], dtype=torch.int32)",195,172,250,219,False,0,0,0,0,
100.0,car,tensor([0.8521]),"tensor([3], dtype=torch.int32)",316,172,385,222,False,0,0,0,0,
100.0,car,tensor([0.8413]),"tensor([4], dtype=torch.int32)",374,173,472,236,False,0,0,0,0,
100.0,person,tensor([0.7153]),"tensor([5], dtype=torch.int32)",145,155,174,240,False,0,0,0,0,
100.0,car,tensor([0.6508]),"tensor([6], dtype=torch.int32)",267,171,302,203,False,0,0,0,0,
100.0,license plate,tensor([0.6441]),"tensor([1], dtype=torch.int32)",628,232,660,241,True,628,232,660,241,not detected
101.0,car,tensor([0.8810]),"tensor([1], dtype=torch.int32)",469,162,671,264,False,0,0,0,0,
101.0,car,tensor([0.8478]),"tensor([2], dtype=torch.int32)",195,171,252,219,False,0,0,0,0,
101.0,car,tensor([0.8445]),"tensor([3], dtype=torch.int32)",315,171,385,222,False,0,0,0,0,
101.0,car,tensor([0.8402]),"tensor([4], dtype=torch.int32)",374,173,472,235,False,0,0,0,0,
101.0,person,tensor([0.7377]),"tensor([5], dtype=torch.int32)",145,154,174,240,False,0,0,0,0,
101.0,car,tensor([0.6742]),"tensor([6], dtype=torch.int32)",267,171,302,203,False,0,0,0,0,
101.0,license plate,tensor([0.6005]),"tensor([1], dtype=torch.int32)",628,232,661,240,True,628,232,661,240,not detected
102.0,car,tensor([0.8966]),"tensor([1], dtype=torch.int32)",315,171,385,221,False,0,0,0,0,
102.0,car,tensor([0.8778]),"tensor([2], dtype=torch.int32)",469,162,671,264,False,0,0,0,0,
102.0,car,tensor([0.8534]),"tensor([3], dtype=torch.int32)",195,171,255,220,False,0,0,0,0,
102.0,car,tensor([0.8402]),"tensor([4], dtype=torch.int32)",375,172,472,234,False,0,0,0,0,
102.0,person,tensor([0.7608]),"tensor([5], dtype=torch.int32)",145,153,174,240,False,0,0,0,0,
102.0,car,tensor([0.6843]),"tensor([6], dtype=torch.int32)",267,171,302,203,False,0,0,0,0,
102.0,license plate,tensor([0.5448]),-1,628,232,661,240,True,628,232,661,240,ae
102.0,license plate,tensor([0.4108]),-1,439,212,460,219,True,439,212,460,219,_ a
102.0,license plate,tensor([0.1723]),-1,436,211,463,218,True,436,211,463,218,nn
102.0,license plate,tensor([0.1263]),-1,216,200,237,206,True,216,200,237,206,not detected
102.0,license plate,tensor([0.1140]),-1,630,226,654,233,True,630,226,654,233,e4
103.0,car,tensor([0.9090]),"tensor([1], dtype=torch.int32)",315,170,385,222,False,0,0,0,0,
103.0,car,tensor([0.8806]),"tensor([2], dtype=torch.int32)",469,162,671,264,False,0,0,0,0,
103.0,car,tensor([0.8722]),"tensor([3], dtype=torch.int32)",195,171,257,220,False,0,0,0,0,
103.0,car,tensor([0.8433]),"tensor([4], dtype=torch.int32)",375,172,472,234,False,0,0,0,0,
103.0,person,tensor([0.7888]),"tensor([5], dtype=torch.int32)",144,153,174,239,False,0,0,0,0,
103.0,car,tensor([0.6534]),"tensor([6], dtype=torch.int32)",267,171,303,203,False,0,0,0,0,
103.0,license plate,tensor([0.5358]),-1,440,212,461,219,True,440,212,461,219,ne
103.0,license plate,tensor([0.5045]),-1,628,232,661,240,True,628,232,661,240,an
103.0,license plate,tensor([0.2162]),-1,435,210,463,218,True,435,210,463,218,not detected
103.0,license plate,tensor([0.1926]),-1,217,200,238,207,True,217,200,238,207,not detected
103.0,license plate,tensor([0.1178]),-1,630,226,654,233,True,630,226,654,233,LA 6
103.0,license plate,tensor([0.1075]),-1,213,199,241,205,True,213,199,241,205,not detected
104.0,car,tensor([0.9124]),"tensor([1], dtype=torch.int32)",315,170,385,221,False,0,0,0,0,
104.0,car,tensor([0.8801]),"tensor([2], dtype=torch.int32)",195,171,259,221,False,0,0,0,0,
104.0,car,tensor([0.8781]),"tensor([3], dtype=torch.int32)",469,162,671,264,False,0,0,0,0,
104.0,car,tensor([0.8467]),"tensor([4], dtype=torch.int32)",375,172,472,234,False,0,0,0,0,
104.0,person,tensor([0.7845]),"tensor([5], dtype=torch.int32)",144,153,174,239,False,0,0,0,0,
104.0,car,tensor([0.6289]),"tensor([6], dtype=torch.int32)",267,171,303,203,False,0,0,0,0,
104.0,license plate,tensor([0.5997]),-1,628,232,660,240,True,628,232,660,240,= ee
104.0,license plate,tensor([0.5938]),-1,440,212,461,219,True,440,212,461,219,an
104.0,license plate,tensor([0.2452]),-1,436,210,463,218,True,436,210,463,218,ae
104.0,license plate,tensor([0.1444]),-1,218,200,239,206,True,218,200,239,206,oe
104.0,license plate,tensor([0.1369]),-1,630,226,653,233,True,630,226,653,233,i a a
105.0,car,tensor([0.9107]),"tensor([1], dtype=torch.int32)",315,170,385,221,False,0,0,0,0,
105.0,car,tensor([0.8916]),"tensor([2], dtype=torch.int32)",195,171,261,222,False,0,0,0,0,
105.0,car,tensor([0.8802]),"tensor([3], dtype=torch.int32)",469,161,671,264,False,0,0,0,0,
105.0,car,tensor([0.8437]),"tensor([4], dtype=torch.int32)",374,172,472,234,False,0,0,0,0,
105.0,person,tensor([0.7915]),"tensor([5], dtype=torch.int32)",144,153,174,238,False,0,0,0,0,
105.0,car,tensor([0.6112]),"tensor([6], dtype=torch.int32)",266,171,303,203,False,0,0,0,0,
105.0,license plate,tensor([0.6787]),"tensor([1], dtype=torch.int32)",628,231,659,240,True,628,231,659,240,a.
